"Subscription";"SubscriptionId";"SubscriptionMGpath";"Provider";"State"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AzureCIS";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AzureData";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AzureDataTransfer";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AzureStack";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.AzureStackHCI";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.BackupSolutions";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Batch";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Billing";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.BillingBenefits";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Blueprint";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.BotService";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Cache";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Capacity";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Cdn";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ClassicCompute";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ClassicInfrastructureMigrate";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ClassicNetwork";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ClassicStorage";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ClassicSubscription";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.CloudShell";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.CloudTest";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.CognitiveServices";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Commerce";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Communication";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Compute";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Consumption";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ContainerInstance";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ContainerRegistry";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ContainerService";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.CostManagement";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.CostManagementExports";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.CustomerLockbox";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Dashboard";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DataBox";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DataBoxEdge";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Databricks";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DataFactory";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DataMigration";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DataProtection";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DataShare";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DBforMariaDB";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DBforMySQL";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DBforPostgreSQL";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DesktopVirtualization";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Devices";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DevTestLab";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.DocumentDB";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.EdgeOrder";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.EdgeOrderPartner";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.EventGrid";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.EventHub";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ExtendedLocation";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Features";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.GuestConfiguration";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.HardwareSecurityModules";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.HDInsight";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.HealthcareApis";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.HpcWorkbench";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.HybridCompute";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.HybridConnectivity";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.HybridNetwork";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"microsoft.insights";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.IoTSecurity";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.KeyVault";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Kubernetes";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.KubernetesConfiguration";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Kusto";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Logic";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.MachineLearningServices";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Maintenance";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ManagedIdentity";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ManagedServices";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Management";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Maps";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Marketplace";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.MarketplaceOrdering";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Media";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Migrate";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.MobileNetwork";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ModSimWorkbench";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Monitor";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.NetApp";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Network";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.NotificationHubs";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.OffAzure";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.OperationalInsights";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.OperationsManagement";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Orbital";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.PolicyInsights";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Portal";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.PowerBI";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.PowerBIDedicated";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.PowerPlatform";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ProviderHub";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Purview";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.RecoveryServices";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.RedHatOpenShift";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Relay";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ResourceGraph";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ResourceHealth";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Resources";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Search";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Security";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.SecurityDetonation";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.SecurityInsights";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.SerialConsole";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ServiceBus";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ServiceFabric";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.ServiceFabricMesh";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.SignalRService";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.SoftwarePlan";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Solutions";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Sql";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.SqlVirtualMachine";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Storage";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.StorageCache";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.StorageSync";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.StreamAnalytics";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Subscription";"NotRegistered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"microsoft.support";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.Synapse";"Registered"
"Partner Scratch Space";"f5b490b4-4ce4-469b-9f14-32b600fd3959";"80c5c29b-f6c2-457b-af54-603a8d840878/f5b490b4-4ce4-469b-9f14-32b600fd3959";"Microsoft.UsageBilling";"NotRegistered"
